title,author,tag,rating,rating_count,publisher,publish_date,price,summary,detail_url,cover_url,isbn,pages
脆弱的家庭,［美］奥古斯都·Y. 纳皮尔、[美] 奥古斯都·Y. 纳皮尔 / 刘建华,心理学,8.5,132,北京联合出版公司,2025-1,68.00元,"⚪编辑推荐
☆《热锅上的家庭》作者力作，家庭版《也许你该找个人聊聊》
故事发生在《热锅上的家庭》出版之后，奥古斯都告别了恩师惠特克，与妻子共同为其他家庭提供...",https://book.douban.com/subject/37202489/,https://img3.doubanio.com/view/subject/s/public/s35061677.jpg,,
心的表达,李沁云,心理学,8.5,916,上海文艺出版社,2025-1,59,"“精神分析是心与心的一场奇遇。”
与现实生活的热闹喧腾相反，今天人们的内心常常是趋于闭锁和悲凉的。是否存在改变的可能？人与人之间的关系到底是什么？
要如何抓...",https://book.douban.com/subject/37134264/,https://img1.doubanio.com/view/subject/s/public/s35024449.jpg,,
嫉妒与鄙视,[美]苏珊·T.菲斯克(Susan T. Fiske) / 邓衍鹤,心理学,6.7,82,机械工业出版社,2025-1,79.00元,"著名心理学家苏珊·T.菲斯克，为你揭秘社会性动物的比较天性
愿我们多一些看见与理解，少一些嫉妒与鄙视
为什么我们总是要与他人比较？
与他人比较会对我们造成何...",https://book.douban.com/subject/37182636/,https://img3.doubanio.com/view/subject/s/public/s35048843.jpg,,
自恋与服从,[奥] 伊索尔德·沙里姆 / 桂书杰、包向飞,心理学,8.0,380,上海三联书店,2025-1,49.00,"“人是自己的理想”
聚焦自恋，剖析当下社会现状
重新思考竞争、工作与优绩主义
透视疲惫之下的自我与社会心理
奥地利莱赫哲学奖获奖图书
◎内容简介
当理想自我...",https://book.douban.com/subject/37152460/,https://img9.doubanio.com/view/subject/s/public/s35039105.jpg,,
苍蝇效应,[荷]伊娃·范登布鲁克(Eva van den Broek)、[荷]蒂姆·登海耶(Tim den Heijer) / 袁帅、李龙骄、赵芷洁、刁开元,心理学,7.8,82,机械工业出版社,2025-1,59.80元,"你知道吗，《苍蝇效应》登上了多国畅销榜。
（畅销书效应：畅销榜上的书会卖得更好，这是从众效应的一例，不过本书在荷兰与日本确实是畅销书）
如果你和朋友都读过这...",https://book.douban.com/subject/37182638/,https://img9.doubanio.com/view/subject/s/public/s35048845.jpg,,
情绪鸡尾酒,戴维·J.P.菲利普斯 / 汤玉吉 译，于也然 译校,心理学,8.2,482,中信出版集团,2025-1,59,掌控情绪是我们一生中能习得的强大能力。但并不是所有人都了解如何顺利摆脱阴郁、低沉、无聊，获得幸福感、自信心、掌控力。想象一种可能，如果你能像调酒师调制鸡尾酒...,https://book.douban.com/subject/37192388/,https://img9.doubanio.com/view/subject/s/public/s35055544.jpg,,
黑色的眼睛不看光明,[美] 玛利亚娜·亚历山德里 / 高天羽,心理学,8.1,146,云南人民出版社,2025-1,56.00,"踢走有毒正能量
负面情绪也能成为人生正途
不盲从自助书，不慌乱吃药
帮低落者解开纠结，找到主心骨
◎内容简介
“追求情绪稳定，让我们自相矛盾：原则上我们认为...",https://book.douban.com/subject/37159661/,https://img9.doubanio.com/view/subject/s/public/s35046444.jpg,,
什么是疯狂？,[英] 达里安·利德 / 金伟闯,心理学,9.6,58,东方出版中心,2025-1,79.80,"在这本关于疯狂的重要作品中，利德指出，幻觉和理性不能截然分开，疯狂是我们每个人的一部分。
——《卫报》
————————————————————————--...",https://book.douban.com/subject/37109348/,https://img9.doubanio.com/view/subject/s/public/s35057386.jpg,,
心智、现代性与疯癫,[美] 里亚·格林菲尔德 / 祖国霞 等译、吴泽映 校,心理学,7.0,31,上海三联书店,2025-1,168.00元,"【疯癫是一种生物学疾病？还是文化构成的疾病？】
【现代民族主义与疯癫有何关系？】
【追溯精神疾病生成史，解析现代性与疯癫的内在关联。】
【本书是作者“民族主...",https://book.douban.com/subject/36716714/,https://img2.doubanio.com/view/subject/s/public/s34993611.jpg,,
拉康精神分析的临床概念化,（法）达妮埃尔·布里约 / 李新雨,心理学,9.3,46,中国轻工业出版社,2025-1,108.00元,精神分析的语言已经足够晦涩难懂，而拉康派又是其中较为深奥的一种。但本书引用了大量的案例来阐释拉康理论在实践中的应用，案例与理论的完美交融，让这晦涩的语言变得...,https://book.douban.com/subject/36938448/,https://img3.doubanio.com/view/subject/s/public/s35040987.jpg,,
The Let Them Theory,Mel Robbins,心理学,7.5,478,Hay House LLC,2024-12-24,USD 29.99,"New York Times Bestselling Author. Millions of books sold worldwide!
A Life-Ch...",https://book.douban.com/subject/37138382/,https://img1.doubanio.com/view/subject/s/public/s35021478.jpg,,
命定,羅伯．薩波斯基 / 唐澄暐,心理学,8.2,77,鷹出版,2024-12-4,NTD720,"★ 甫出版即成為《紐約時報》暢銷書！★
《行為》作者羅伯．薩波斯基（Robert M. Sapolsky）
從神經認知科學出發，以詼諧輕鬆的方式，反駁了自由...",https://book.douban.com/subject/37144200/,https://img9.doubanio.com/view/subject/s/public/s35025806.jpg,,
这一次，让我紧紧抱住你,简单心理,心理学,8.1,433,江苏凤凰文艺出版社,2024-12,69.90,"编辑推荐：
1.这一次，让我紧紧抱住你！把压力和坏情绪都挤出来！
2.简单心理百万粉丝催更的心理学治愈漫画，让你学会如何真正“爱自己”！
3.用专业的心理学...",https://book.douban.com/subject/37134960/,https://img9.doubanio.com/view/subject/s/public/s35062094.jpg,,
高效能法则,[英]阿里·阿布达尔(Ali Abdaal) / 李梅,心理学,7.2,294,机械工业出版社,2024-12-1,69,本书是对忙碌文化的抗争，以及应对高负荷日常的解毒剂。大多数图书都告诉你要更努力地工作，更早地起床，更多地沉浸于努力的状态，而本书则提供了一种方法，帮助你在忧...,https://book.douban.com/subject/37162402/,https://img9.doubanio.com/view/subject/s/public/s35038886.jpg,,
超级沟通者,[美] 查尔斯·都希格,心理学,7.9,402,白瑞霞,中信出版集团,2024-12,生活中总有这样一类人，他们能够引导对话走向并达成对话目的，能够在不冒犯他人的情况下谈论敏感的话题，在冲突中进行有效的沟通。他们知道如何让他人轻松、自然地分享...,https://book.douban.com/subject/37118116/,https://img9.doubanio.com/view/subject/s/public/s35028795.jpg,,
祛魅,［法］罗伯特·纳伯格,心理学,6.7,658,［法］罗伯特·纳伯格,中国友谊出版公司,2024-11-12,拨开表象的迷雾，直面事物的核心，去理解关于人的真相。比关注他人更重要的是发现自己。本书作者从七个维度入手，帮助读者对关系祛魅、对群体认可祛魅、对被爱祛魅、对...,https://book.douban.com/subject/37114324/,https://img1.doubanio.com/view/subject/s/public/s35139999.jpg,,
隐形恶人,玛莎·斯托特 / 姜帆,心理学,7.0,99,机械工业出版社,2024-11,69.00元,当你不得不面对反社会人格者的时候，你会怎么做?通过多年来的实践研究，玛莎·斯托特博士揭示了反社会人格者行为背后的心理学，并提供了具体的指导，帮助你应对这些危...,https://book.douban.com/subject/37142225/,https://img9.doubanio.com/view/subject/s/public/s35024616.jpg,,
自伤自恋的精神分析,[日本] 斋藤环 / 顾小佳,心理学,7.8,4214,广西师范大学出版社,2024-11,48.00元,"“躺平”“发疯”到“生而为人，我很抱歉”，
自我diss + 不配得感，东亚人被嫌弃的一生——
自责的根源在于“想珍重自己”。
不如将自恋化为前进原动力，
...",https://book.douban.com/subject/36998978/,https://img2.doubanio.com/view/subject/s/public/s34969161.jpg,,
哀悼与忧郁,[奥] 西格蒙德·弗洛伊德 / 吴张彰,心理学,8.4,162,岳麓书社,2024-11,49,"一切美好和完美的价值都仅仅取决于它对我们情感生活的意义
*****************************************
本书是心理学大师...",https://book.douban.com/subject/37100502/,https://img3.doubanio.com/view/subject/s/public/s35004937.jpg,,
心态制胜,[美] W.提摩西·加尔韦 / 吴刚,心理学,8.6,811,机械工业出版社,2024-11,59.80元,本书英文版于1974年首次问世便成为一个现象级作品，轰动整个国际体坛。它通过网球训练技巧向读者介绍如何保持心灵的清晰并实现“放松专注”的状态，这不仅是赛场制...,https://book.douban.com/subject/37124066/,https://img3.doubanio.com/view/subject/s/public/s35011922.jpg,,
也不知道谁更疯,[英] 本吉·沃特豪斯 / 高天羽,心理学,8.3,588,云南人民出版社,2024-11,59.00,"真正医生眼中的精神科：
病人不如医生疯，但医保系统更更疯？
不讲脱口秀，活不到退休后？
不管打怵还是打动，都要做个热血笨蛋，把致郁化为治愈！
◎内容简介
借...",https://book.douban.com/subject/37101298/,https://img3.doubanio.com/view/subject/s/public/s35012953.jpg,,
我们还能获得幸福吗？,【英】伯特兰·罗素 / 谭新木、谭小平,心理学,8.8,106,湖南教育出版社,2024-11,56.8,"在今天这个令人疲惫万分、充满不确定的世界中，我们还能获得幸福吗？
没有任何一个大哲学家，像罗素一样深切地关注个体的幸福，并做出过如此深刻全面的论述，真正地改...",https://book.douban.com/subject/37107574/,https://img1.doubanio.com/view/subject/s/public/s35020599.jpg,,
我们为何如此焦虑,【美】本杰明·斯托里、【美】珍娜·西尔伯·斯托里 / 赵宇飞,心理学,8.8,83,人民文学出版社,2024-10-31,59.00,"“跳舞的时候，我就跳舞。睡觉的时候，我就睡觉。”
“读书和骑马，旅行和恋爱，食物和艺术，和女儿交谈，和猫玩耍，照料尚未完工的花园中的卷心菜。忠实地享受生而为...",https://book.douban.com/subject/37024884/,https://img3.doubanio.com/view/subject/s/public/s34999843.jpg,,
把下一颗珍珠穿到绳子上,[美] 菲尔·施图茨 / 滑洋,心理学,8.0,322,中信出版集团,2024-10-18,48.00元,"我们每个人的生活中都难免出现痛苦、逆境、冲突与不确定性，唯有步履不停，才能获得源源不断的生命力和复原力。
自二十世纪九十年代末以来，菲尔·施图茨便开始基于临...",https://book.douban.com/subject/37058420/,https://img3.doubanio.com/view/subject/s/public/s35002882.jpg,,
爱的7种对话,（加）苏·约翰逊(Sue Johnson) / 蔺秀云,心理学,7.9,74,机械工业出版社,2024-10-14,69.00元,,https://book.douban.com/subject/37126671/,https://img9.doubanio.com/view/subject/s/public/s35013395.jpg,,
为什么我们不愿认错,[美] 卡罗尔·塔夫里斯、[美] 埃利奥特·阿伦森 / 徐黄兆,心理学,7.4,76,中信出版集团,2024-10,69.00元,没有人可以不带偏见地活着。著名社会心理学家卡罗尔·塔夫里斯和艾略特·阿伦森基于多年的社会心理学研究，在本书中联袂揭示傲慢与偏见的运转规律及其危害，并提供克服...,https://book.douban.com/subject/37039277/,https://img1.doubanio.com/view/subject/s/public/s34956679.jpg,,
在斯坦福上自我关怀课,Pearl,心理学,7.1,145,天津人民出版社,2024-10,45.00元,"在斯坦福大学上“自我关怀课”是一种怎样的体验？
斯坦福大学为专业人士和普通大众开设的心理学课程，告诉我们什么是自我关怀，自我疗愈如何发生作用，以及内在疗愈为...",https://book.douban.com/subject/37059303/,https://img3.doubanio.com/view/subject/s/public/s34970753.jpg,,
情绪传染,[美] 伊莱恩·哈特菲尔德、[美] 约翰·卡乔波、[美] 理查德·拉普森 / 吕小康,心理学,7.6,92,中国人民大学出版社,2024-10,79.00元,人之情绪，不论兴高采烈还是郁郁寡欢，均可感染他人。与抑郁者聊天，则自身亦感消沉；与自信达观者谈心，则自身亦多喜悦。此即本书着墨描绘之“情绪传染”。本书综合各...,https://book.douban.com/subject/37011372/,https://img3.doubanio.com/view/subject/s/public/s34963362.jpg,,
心智的构建,[英] 克里斯·弗里思 / 杨南昌,心理学,7.2,119,中国人民大学出版社,2024-10,69.00元,在你的头脑里有一种比最新高科技电脑还要高效的神奇节力装置，它可以帮助你免于应付周遭世界各种日常事务之烦劳，使你可以集中精力关注那些对你来说重要的事情：结交朋...,https://book.douban.com/subject/37045588/,https://img1.doubanio.com/view/subject/s/public/s34966438.jpg,,
照亮破碎之心,[美]卡尔·戴瑟罗思 / 吴承瀚,心理学,7.8,211,湖南文艺出版社,2024-10,59.80元,"★“光遗传学之父”、精神病学专家卡尔·戴瑟罗思重磅作品！
★饶毅作序，世界顶尖科学家力荐！
★寻找被埋藏在心灵深处的秘密声音，发现那些痛苦煎熬的、迷失的人。...",https://book.douban.com/subject/36727756/,https://img3.doubanio.com/view/subject/s/public/s34971002.jpg,,
消失的多巴胺,(英) 塔尼斯·凯里 / 孙一文,心理学,7.1,1022,四川人民出版社,2024-10,49.80元,"为什么你越来越不快乐？
漠不关心、疲惫倦怠、麻木回避、索然无味……
英国心理学家塔尼斯·凯里揭秘
快感缺失如何影响你的情绪、感觉、思维与行动
你是否对曾经很...",https://book.douban.com/subject/37058625/,https://img3.doubanio.com/view/subject/s/public/s34993542.jpg,,
你的父母不再是你的父母,[法] 玛丽-弗朗丝•巴雷•德•科克罗蒙、[法] 埃马纽埃尔•巴雷•德•科克罗蒙 / 董霞夏,心理学,8.5,468,北京科学技术出版社,2024-10-1,79.00,当子女成年以后，两代关系成为了一个备受关注却又敏感细微的话题。父母与子女的关系是否随着子女年龄的增长得到了成熟的发展呢？我相信对于大多数父母和子女来说答案都...,https://book.douban.com/subject/37014586/,https://img1.doubanio.com/view/subject/s/public/s34941530.jpg,,
置身室内,[美]埃米莉·安特斯 / 李春梅,心理学,6.8,44,机械工业出版社,2024-10,89.00元,为什么独立宽敞的病房更有利于病人的康复？为什么昏暗的灯光使学生不难么焦躁、好斗？为什么以人为本的室内环境能让自闭症患者感到安全？为什么开放式的办公空间对于内...,https://book.douban.com/subject/37092796/,https://img9.doubanio.com/view/subject/s/public/s34996426.jpg,,
隐藏的潜能,[美] 亚当·格兰特 / 徐娟,心理学,7.7,240,中信出版社,2024-10,69.00元,我们生活在一个痴迷于天赋的世界。我们赞美学校里的天才学生，体育运动中的天才运动员，音乐上的神童。但是，羡慕那些一开始就有先天优势的⼈，可能会让我们忽视我们自...,https://book.douban.com/subject/37050594/,https://img3.doubanio.com/view/subject/s/public/s34970542.jpg,,
犯罪心理学（第12版）,[美]柯特·R.巴托尔、安妮·M.巴托尔 / 马皑、李安、杨波,心理学,7.9,247,人民邮电出版社,2024-9,148.00,比侦探小说还好看的犯罪心理学入门经典，洞悉人性幽微，远离犯罪伤害。当代犯罪心理学领军人物历经40余年第12次重要修订，中国政法大学犯罪心理学教授、新中国成立...,https://book.douban.com/subject/36988991/,https://img3.doubanio.com/view/subject/s/public/s34925143.jpg,,
情绪养育,严艺家,心理学,8.3,200,化学工业出版社,2024-9-1,68.00,"1.破除对坏情绪的常见误解
2.了解孩子坏情绪的积极意义
3.看清孩子坏情绪的独特属性
4.读懂孩子坏情绪背后“画外音’
5.构建适合自己孩子的独一无二的坏...",https://book.douban.com/subject/37031174/,https://img9.doubanio.com/view/subject/s/public/s34951825.jpg,,
不被定义的年龄,[美]贝卡·利维(Becca Levy) / 喻柏雅,心理学,6.8,207,机械工业出版社,2024-9,69.00元,耶鲁大学教授、成功老龄化心理学的主要专家贝卡·利维博士通过突破性的研究，展示了如何改善年龄观念，打破关于老年的消极刻板印象，这将让人各方面受益，甚至能改变基...,https://book.douban.com/subject/37031227/,https://img3.doubanio.com/view/subject/s/public/s34970243.jpg,,
我们为什么会做梦,[加]安东尼奥·扎德拉(Antonio Zadra)、[美]罗伯特·斯蒂克戈尔德(Robert Stickgold) / 向南,心理学,7.9,96,机械工业出版社,2024-9,69.00元,"我们为什么会做梦?
梦中迷人奇异的意象从何而来?
梦仅仅是大脑随机活动的反映，还是具有心理学上的意义和功能?
人类对“梦的起源和意义”的好奇，与人类的存在历...",https://book.douban.com/subject/37031246/,https://img3.doubanio.com/view/subject/s/public/s34952022.jpg,,
心理类型,[瑞士]卡尔·荣格 / 庄仲黎、莊仲黎,心理学,9.0,266,湖南文艺出版社,2024-9,78.00元,"“荣格八维”的理论之作，对布里格斯母女影响甚深，直接催生了现在流行的16型人格测试。
《心理类型》初版于1921年，历经心理学家荣格本人8次修订，中文版由知...",https://book.douban.com/subject/36973237/,https://img9.doubanio.com/view/subject/s/public/s34937075.jpg,,
分析性一体的涌现,奥芙拉·埃谢尔(Ofra Eshel) / 陈玲,心理学,8.9,35,机械工业出版社,2024-9,109,"本书是对分析性存在和来访者-分析师相互联系的基本维度进行的深刻探索，它为扩展精神分析治疗的范围和处理一些困难的治疗情况提供了新的可能性。
埃舍尔全身心地投入...",https://book.douban.com/subject/37084113/,https://img9.doubanio.com/view/subject/s/public/s34984375.jpg,,
文明及其不满,(奥) 西格蒙德·弗洛伊德 / 林宏涛,心理学,8.2,69,浙江大学出版社,2024-9,60.00元,"*弗洛伊德集大成之作
《文明及其不满》初版于1930年，是弗洛伊德生前出版的最后一部著作，也是其毕生精神分析学说的集大成之作，还是社会心理学与文化批评的先声...",https://book.douban.com/subject/36884520/,https://img1.doubanio.com/view/subject/s/public/s34911689.jpg,,
放不下的手机,[美]卡尔·D.马尔奇(Carl D. Marci) / 舍其,心理学,7.5,203,中国科学技术出版社,2024-9,76.00元,"神经科学专家卡尔·马尔奇在本书中认为，过度使用智能手机和社交媒体正在让我们的大脑经历“重装”。
为什么我们生活在一个随时连线的世界，但越来越觉得脱节、孤独和...",https://book.douban.com/subject/36997609/,https://img3.doubanio.com/view/subject/s/public/s35002893.jpg,,
